0.8822917, 0.99870485, 0.79913193, 0.9982039, 0.78836805, 0.99856585, 0.7595486, 0.99858505, 0.7592014, 0.99872124, 0.7581597, 0.9987748, 0.7373264, 0.99812436, 0.7265625, 0.9983601, 0.7157986, 0.9978674, 0.70729166, 0.99785477, 0.70590276, 0.99783367, 0.6967014, 0.9982712, 0.6961806, 0.99781686, 0.6958333, 0.9980107, 0.6954861, 0.9981282, 0.684375, 0.9979464, 0.6753472, 0.9977791, 0.67465276, 0.99844944, 0.6744792, 0.9979356, 0.67395836, 0.99777246, 0.6736111, 0.9979999, 0.6670139, 0.99802196, 0.6649306, 0.9976639, 0.6638889, 0.9979704, 0.65520835, 0.99841243, 0.64444447, 0.997794, 0.63524306, 0.9978961, 0.634375, 0.9980337, 0.6329861, 0.99814713, 0.6251736, 0.99845594, 0.62395835, 0.99828947, 0.6137153, 0.9978374, 0.6125, 0.99729437, 0.61215276, 0.99735236, 0.60260415, 0.99759245, 0.59149307, 0.99774283, 0.5829861, 0.9979335, 0.58142364, 0.9975901, 0.58211803, 0.9968944, 0.5734375, 0.9980504, 0.5623264, 0.9975183, 0.5498264, 0.9968391, 0.5307292, 0.997467, 0.5104167, 0.9974391, 0.5095486, 0.9969581, 0.5005208, 0.9974106, 0.49895832, 0.9969652, 0.49010417, 0.9970457, 0.48854166, 0.99741155, 0.47743055, 0.99668217, 
0.8822917, 0.99870485, 0.79913193, 0.9982039, 0.7887153, 0.9985593, 0.77708334, 0.99827415, 0.7579861, 0.9980751, 0.7574653, 0.9980155, 0.74722224, 0.9982907, 0.7375, 0.99837387, 0.73645836, 0.99802077, 0.7267361, 0.99820817, 0.7269097, 0.9979051, 0.6987847, 0.99789274, 0.6951389, 0.99849075, 0.6954861, 0.9981282, 0.6869792, 0.9978129, 0.6859375, 0.9977365, 0.67569447, 0.9975976, 0.66597223, 0.9985428, 0.665625, 0.9980461, 0.6652778, 0.9975623, 0.6635417, 0.99796766, 0.6635417, 0.9979535, 0.6546875, 0.9984655, 0.65520835, 0.99741554, 0.6545139, 0.9977171, 0.65347224, 0.99840385, 0.64375, 0.9981036, 0.64392364, 0.9976015, 0.6359375, 0.998157, 0.63350695, 0.99762857, 0.6328125, 0.9974539, 0.62430555, 0.99740267, 0.61319447, 0.99808234, 0.61267364, 0.9974718, 0.6041667, 0.997705, 0.60364586, 0.99787116, 0.603125, 0.9978802, 0.60347223, 0.99749476, 0.6024306, 0.9977148, 0.5939236, 0.9979576, 0.5828125, 0.9979767, 0.57222223, 0.9980497, 0.5704861, 0.9975689, 0.56145835, 0.9977067, 0.55190974, 0.9977074, 0.55190974, 0.99697584, 0.5425347, 0.99779356, 0.51111114, 0.9970351, 0.41927084, 0.9960285, 0.41111112, 0.9963737, 
0.8822917, 0.99870485, 0.85086805, 0.9984331, 0.84045136, 0.99885553, 0.82916665, 0.99828166, 0.8098958, 0.9983452, 0.7994792, 0.99859595, 0.79913193, 0.9982039, 0.7892361, 0.9983945, 0.7798611, 0.99811816, 0.77899307, 0.99855953, 0.76805556, 0.99868685, 0.74895835, 0.9985744, 0.74722224, 0.99829847, 0.7387153, 0.998002, 0.73715276, 0.9984183, 0.72725695, 0.99849, 0.7157986, 0.99793667, 0.70590276, 0.99860483, 0.70625, 0.9980187, 0.696875, 0.9978771, 0.69635415, 0.99771595, 0.6956597, 0.9980606, 0.6956597, 0.99755836, 0.6871528, 0.99830234, 0.675, 0.99808836, 0.6642361, 0.9975382, 0.6642361, 0.99744225, 0.6559028, 0.9978637, 0.65434027, 0.9977306, 0.6545139, 0.9975209, 0.64427084, 0.9985728, 0.64444447, 0.9983112, 0.64340276, 0.9981021, 0.6432292, 0.9976592, 0.64253473, 0.9974139, 0.63524306, 0.99795353, 0.63506943, 0.99762255, 0.6236111, 0.9976222, 0.61302084, 0.9981187, 0.6128472, 0.99781287, 0.61215276, 0.9979374, 0.60225695, 0.9979987, 0.5842014, 0.99725866, 0.58038193, 0.9974457, 0.57274306, 0.9976385, 0.5711806, 0.9982734, 0.54097223, 0.99776894, 0.5222222, 0.9969904, 0.52100694, 0.99736005, 0.51753473, 0.99720037, 
0.8822917, 0.99870485, 0.85086805, 0.9984331, 0.81961805, 0.99832755, 0.8098958, 0.99847806, 0.79010415, 0.9987391, 0.7786458, 0.99883205, 0.7777778, 0.99760574, 0.76875, 0.9985185, 0.76770836, 0.9980529, 0.76753473, 0.9982191, 0.7673611, 0.998163, 0.7579861, 0.99847955, 0.7583333, 0.997933, 0.7579861, 0.9979621, 0.7579861, 0.99790204, 0.74635416, 0.9980766, 0.73715276, 0.99815583, 0.73663193, 0.9980178, 0.7267361, 0.99815005, 0.7256944, 0.99793386, 0.7175347, 0.9983851, 0.70763886, 0.99855703, 0.70642364, 0.99810743, 0.7057292, 0.99768776, 0.69635415, 0.99771595, 0.69635415, 0.99771595, 0.6951389, 0.9983076, 0.6857639, 0.9985846, 0.6753472, 0.9987526, 0.67552084, 0.9983273, 0.6748264, 0.99833953, 0.6645833, 0.9980026, 0.6640625, 0.9982743, 0.6642361, 0.99744225, 0.6642361, 0.99744225, 0.6635417, 0.9978219, 0.6567708, 0.99846405, 0.6560764, 0.9970419, 0.653125, 0.9980384, 0.6532986, 0.9977804, 0.64427084, 0.9985728, 0.64427084, 0.9985728, 0.64305556, 0.9978474, 0.60347223, 0.99783254, 0.6032986, 0.99739426, 0.6027778, 0.997871, 0.60225695, 0.99763167, 0.5720486, 0.99706626, 0.55017364, 0.99718076, 0.52934027, 0.9980027, 
0.8822917, 0.99870485, 0.85086805, 0.9984331, 0.8421875, 0.99877316, 0.84131944, 0.9986424, 0.83020836, 0.9988212, 0.80920136, 0.9981984, 0.8, 0.9987992, 0.7994792, 0.9983755, 0.7994792, 0.99814093, 0.7998264, 0.99779046, 0.79010415, 0.9987391, 0.79010415, 0.9987391, 0.7892361, 0.9983542, 0.7892361, 0.9983139, 0.7887153, 0.99795705, 0.7878472, 0.998295, 0.7786458, 0.9977515, 0.7782986, 0.9980465, 0.7574653, 0.9983798, 0.7576389, 0.99800354, 0.74635416, 0.9980766, 0.73680556, 0.998263, 0.7265625, 0.9984778, 0.70677084, 0.99842703, 0.7065972, 0.99848413, 0.70625, 0.99837965, 0.70590276, 0.9980619, 0.6961806, 0.99861103, 0.6953125, 0.9985581, 0.6944444, 0.9977939, 0.68559027, 0.9987127, 0.684375, 0.9975964, 0.6765625, 0.9984846, 0.67552084, 0.997628, 0.67517364, 0.99749124, 0.6744792, 0.99795544, 0.67378473, 0.99795437, 0.64479166, 0.9976929, 0.6435764, 0.9979442, 0.6435764, 0.99787986, 0.63350695, 0.9977174, 0.6232639, 0.9974125, 0.60260415, 0.9973766, 0.5928819, 0.99774337, 0.5824653, 0.997216, 0.5815972, 0.997451, 0.55225694, 0.99726063, 0.55052084, 0.99712837, 0.49895832, 0.99689937, 0.4809028, 0.99692225, 
0.8822917, 0.99870485, 0.85086805, 0.9984331, 0.83142364, 0.99850786, 0.83125, 0.99849737, 0.83055556, 0.9986881, 0.8095486, 0.99803483, 0.80850697, 0.9980018, 0.80017364, 0.999049, 0.7994792, 0.99814093, 0.7994792, 0.99814093, 0.7888889, 0.99854875, 0.7890625, 0.99816287, 0.78836805, 0.9986381, 0.76892364, 0.9979687, 0.7581597, 0.9980317, 0.7484375, 0.99877053, 0.73663193, 0.99826264, 0.7270833, 0.9987377, 0.7262153, 0.99783283, 0.7170139, 0.99856883, 0.71666664, 0.9983995, 0.7065972, 0.9982739, 0.7060764, 0.99808997, 0.7060764, 0.9978197, 0.68559027, 0.9980717, 0.6859375, 0.9976227, 0.68559027, 0.9977006, 0.68472224, 0.9985143, 0.6840278, 0.99839616, 0.6762153, 0.998165, 0.67604166, 0.9983124, 0.67430556, 0.9977726, 0.67430556, 0.9977518, 0.6657986, 0.9983824, 0.665625, 0.9980255, 0.6644097, 0.99824464, 0.6649306, 0.99741024, 0.66336805, 0.9978366, 0.65416664, 0.9979383, 0.6248264, 0.9980312, 0.62309027, 0.99784654, 0.6145833, 0.99858683, 0.61302084, 0.9983581, 0.61319447, 0.9970856, 0.6015625, 0.9983239, 0.6017361, 0.99725634, 0.58315974, 0.99759704, 0.5612847, 0.9974646, 0.55364585, 0.99724084, 0.5199653, 0.9968864, 
0.8822917, 0.99870485, 0.85086805, 0.9984331, 0.85052085, 0.99828076, 0.8411458, 0.99822795, 0.8402778, 0.9987385, 0.83055556, 0.99886525, 0.8201389, 0.9987523, 0.8199653, 0.998279, 0.81059027, 0.9988672, 0.8098958, 0.9985894, 0.809375, 0.99830323, 0.80017364, 0.9986992, 0.7998264, 0.9987258, 0.7998264, 0.99845546, 0.8, 0.9980274, 0.76840276, 0.9984624, 0.7673611, 0.9980122, 0.7576389, 0.99811745, 0.74930555, 0.99865276, 0.7473958, 0.99875647, 0.74774307, 0.9980931, 0.7378472, 0.9984124, 0.73715276, 0.997977, 0.7060764, 0.99823207, 0.7057292, 0.9985704, 0.70520836, 0.99750495, 0.6861111, 0.9981563, 0.68368053, 0.99824417, 0.67569447, 0.9976486, 0.67465276, 0.99847734, 0.6649306, 0.99847835, 0.66475695, 0.99832624, 0.6546875, 0.9978195, 0.6546875, 0.99768144, 0.62899303, 0.998302, 0.6253472, 0.9977023, 0.6241319, 0.9986944, 0.6248264, 0.9977331, 0.6137153, 0.99730057, 0.58125, 0.997165, 0.57274306, 0.9973237, 0.57135415, 0.99811053, 0.56145835, 0.9983669, 0.54913193, 0.99776435, 0.5404514, 0.99754816, 0.5208333, 0.99786955, 0.51006943, 0.99716663, 0.4878472, 0.9968296, 0.453125, 0.99662673, 0.41788194, 0.9959502, 
0.8822917, 0.99870485, 0.8819444, 0.9987191, 0.85086805, 0.9984331, 0.8423611, 0.9986371, 0.83055556, 0.9985956, 0.81927085, 0.99877125, 0.8095486, 0.9983178, 0.80052084, 0.9983932, 0.8, 0.99854857, 0.79965276, 0.99865645, 0.79930556, 0.99860626, 0.7887153, 0.9979639, 0.7786458, 0.9985805, 0.76788193, 0.9984153, 0.76770836, 0.99784005, 0.7668403, 0.9978002, 0.7581597, 0.99851894, 0.7578125, 0.99798477, 0.7574653, 0.99796486, 0.7470486, 0.9978715, 0.7392361, 0.99840724, 0.72864586, 0.9986546, 0.7277778, 0.9987539, 0.7274306, 0.997911, 0.72725695, 0.9978961, 0.72586805, 0.9983867, 0.7170139, 0.99852717, 0.7170139, 0.99834794, 0.71631944, 0.99855673, 0.7079861, 0.9977444, 0.70677084, 0.99871665, 0.70711803, 0.9982592, 0.70590276, 0.99839807, 0.675, 0.9981512, 0.67430556, 0.99785405, 0.65434027, 0.99790484, 0.6536458, 0.99804676, 0.64479166, 0.99849325, 0.64461803, 0.9980148, 0.6333333, 0.99787146, 0.6244792, 0.9982722, 0.62222224, 0.9973686, 0.61336803, 0.9976117, 0.6029514, 0.99813616, 0.58350694, 0.9972363, 0.5824653, 0.9979964, 0.5612847, 0.99733436, 0.53055555, 0.9972889, 0.47916666, 0.9978011, 0.4470486, 0.9965874, 
0.9027778, 0.9987343, 0.8920139, 0.99849266, 0.8822917, 0.99870485, 0.8819444, 0.9987191, 0.8723958, 0.99891615, 0.8515625, 0.99865806, 0.8402778, 0.9986407, 0.83975697, 0.99825305, 0.83802086, 0.99809605, 0.81961805, 0.9984151, 0.81961805, 0.99813735, 0.81927085, 0.9984724, 0.80972224, 0.9981522, 0.80017364, 0.9987264, 0.8, 0.9986986, 0.79930556, 0.9983222, 0.7980903, 0.9979621, 0.7894097, 0.9983114, 0.7890625, 0.9985986, 0.7888889, 0.99798363, 0.77899307, 0.99823, 0.76927084, 0.99874216, 0.76927084, 0.9983357, 0.76805556, 0.9985276, 0.7583333, 0.9984672, 0.7574653, 0.99796486, 0.7574653, 0.99796486, 0.7487847, 0.99841756, 0.74809027, 0.9981612, 0.74791664, 0.9981294, 0.7470486, 0.9978715, 0.7369792, 0.9978803, 0.73663193, 0.9981228, 0.7277778, 0.9987539, 0.7277778, 0.9987539, 0.7270833, 0.9986219, 0.7267361, 0.99850714, 0.71649307, 0.9981106, 0.696875, 0.9982274, 0.6956597, 0.99840707, 0.6956597, 0.9976486, 0.68472224, 0.99802977, 0.67690974, 0.9983543, 0.67604166, 0.99828905, 0.6536458, 0.99797827, 0.6440972, 0.9982459, 0.6329861, 0.9982023, 0.57256943, 0.998141, 0.5703125, 0.99761605, 0.51961803, 0.9970591, 
0.9027778, 0.9987343, 0.89253473, 0.99871933, 0.8920139, 0.99849266, 0.89166665, 0.99819577, 0.87274307, 0.99894303, 0.85086805, 0.998564, 0.8498264, 0.9983941, 0.84045136, 0.99836314, 0.8310764, 0.99886453, 0.83055556, 0.9985254, 0.83020836, 0.9988551, 0.83055556, 0.9984668, 0.83055556, 0.99845517, 0.83038193, 0.99845314, 0.81041664, 0.99832565, 0.8090278, 0.9982867, 0.79913193, 0.9981809, 0.7895833, 0.998629, 0.7895833, 0.9982361, 0.78836805, 0.99849445, 0.7873264, 0.9981371, 0.77881944, 0.99854785, 0.7786458, 0.99859524, 0.77013886, 0.99830425, 0.7690972, 0.9981059, 0.75885415, 0.99845934, 0.75885415, 0.9982441, 0.7586806, 0.9981436, 0.7574653, 0.99796486, 0.7574653, 0.99796486, 0.7470486, 0.9978715, 0.74670136, 0.99813837, 0.73767364, 0.99825305, 0.7375, 0.99808776, 0.73680556, 0.9978962, 0.7262153, 0.9978733, 0.7260417, 0.99803585, 0.71631944, 0.9979507, 0.71545136, 0.9985198, 0.7060764, 0.99797124, 0.70538193, 0.99774677, 0.6961806, 0.99802494, 0.6762153, 0.99799556, 0.6638889, 0.9975681, 0.65729165, 0.9975917, 0.6432292, 0.99766505, 0.6340278, 0.99765795, 0.60434026, 0.9975626, 0.5939236, 0.99773204, 0.5190972, 0.99678856, 
